sender,receiver,amount,timestamp
ACC_REG_2499,ACC_EMP_1_39,8968,2024-01-25 13:10:03.589625
ACC_REG_1559,ACC_EMP_11_5,8211,2024-01-08 11:40:46.583884
ACC_EMP_7_15,ACC_REG_123,2016,2024-01-24 03:50:12.035813
ACC_REG_1069,ACC_REG_1700,5584,2024-01-11 20:06:08.015161
ACC_REG_2043,ACC_REG_2063,7538,2024-01-21 04:24:04.067095
ACC_REG_1169,ACC_REG_2863,1783,2024-01-18 01:46:16.629625
ACC_EMP_11_17,ACC_SMURF_OUT_0_1,3657,2024-01-08 17:46:18.380778
ACC_REG_2690,ACC_EMP_8_8,7656,2024-01-04 00:25:27.505531
ACC_REG_2009,ACC_EMP_10_7,4660,2024-01-14 10:29:23.077360
ACC_REG_710,ACC_REG_1616,9398,2024-01-29 11:35:47.532583
ACC_REG_2382,ACC_REG_420,5454,2024-01-17 12:53:52.813617
ACC_REG_1008,ACC_REG_1233,7360,2024-01-07 04:44:31.167061
ACC_EMP_3_0,ACC_REG_2381,1297,2024-01-25 02:50:55.667260
ACC_REG_2089,ACC_REG_1856,3886,2024-01-28 11:06:31.145443
ACC_REG_1095,ACC_REG_2943,5055,2024-01-25 13:27:30.818045
ACC_CYCLE_0_1,ACC_REG_811,1341,2024-01-29 06:47:34.694833
ACC_SHELL_0_0,ACC_REG_599,3881,2024-01-25 14:07:25.202739
ACC_REG_227,ACC_REG_304,4072,2024-01-26 20:48:49.052891
ACC_REG_1448,ACC_REG_325,3853,2024-01-22 16:41:29.983699
ACC_REG_2787,ACC_REG_2966,3480,2024-01-27 12:09:27.119407
ACC_REG_2901,ACC_REG_2636,5275,2024-01-10 10:02:13.707748
ACC_REG_2154,ACC_REG_449,1404,2024-01-20 14:04:18.010275
ACC_EMP_10_45,ACC_REG_1697,574,2024-01-06 01:49:01.075860
ACC_REG_1242,ACC_REG_1835,6774,2024-01-19 03:33:03.364498
ACC_EMP_4_38,ACC_REG_696,1618,2024-01-16 10:28:04.372250
ACC_EMP_0_38,ACC_EMP_13_37,7780,2024-01-24 11:24:32.000119
ACC_EMP_11_17,ACC_REG_2855,9124,2024-01-12 17:59:26.096325
ACC_EMP_12_7,ACC_REG_2012,4418,2024-01-24 00:28:08.684314
ACC_REG_1554,ACC_REG_1490,2896,2024-01-01 06:45:43.658807
ACC_REG_722,ACC_REG_65,5841,2024-01-21 17:01:07.939125
ACC_REG_752,ACC_REG_2781,5545,2024-01-14 05:42:56.994263
ACC_REG_643,ACC_REG_60,2874,2024-01-18 05:58:35.480950
ACC_EMP_2_9,ACC_REG_2965,2382,2024-01-21 01:08:57.277790
ACC_REG_2810,ACC_REG_1372,2366,2024-01-27 01:10:03.693727
ACC_REG_1609,ACC_EMP_2_17,909,2024-01-20 04:25:21.966299
ACC_REG_996,ACC_REG_2301,3174,2024-01-18 22:17:52.228288
ACC_REG_2223,ACC_REG_414,1188,2024-01-17 11:36:23.951706
ACC_REG_1223,ACC_EMP_4_36,7094,2024-01-05 17:57:46.766072
ACC_REG_2139,ACC_REG_1073,7786,2024-01-21 14:32:09.817191
ACC_EMP_8_20,ACC_EMP_5_21,7825,2024-01-04 10:43:40.953636
ACC_REG_2437,ACC_REG_2796,1959,2024-01-29 23:47:10.860372
ACC_REG_503,ACC_REG_2675,8814,2024-01-23 09:18:38.626792
ACC_EMP_12_16,ACC_REG_1451,6299,2024-01-25 09:00:14.751004
ACC_EMP_4_15,ACC_REG_2554,8676,2024-01-18 09:38:25.071044
ACC_EMP_10_40,ACC_REG_441,1750,2024-01-16 11:58:46.623579
ACC_REG_684,ACC_REG_642,3965,2024-01-01 12:34:13.622924
ACC_SMURF_IN_3_0,ACC_MERCHANT_9,978,2024-01-17 17:26:12.078792
ACC_REG_1171,ACC_REG_817,8529,2024-01-10 09:04:27.100622
ACC_REG_1939,ACC_REG_2588,6785,2024-01-11 15:09:12.840495
ACC_REG_922,ACC_REG_379,4467,2024-01-22 15:35:03.898648
ACC_REG_612,ACC_REG_2749,3965,2024-01-23 21:43:21.392556
ACC_REG_1232,ACC_REG_413,539,2024-01-10 23:57:48.725525
ACC_REG_2386,ACC_REG_1308,3947,2024-01-17 18:40:30.687903
ACC_REG_2989,ACC_REG_1061,3603,2024-01-19 20:44:02.774953
ACC_REG_1461,ACC_REG_2420,1185,2024-01-19 13:33:56.963145
ACC_SMURF_IN_0_4,ACC_REG_2682,7267,2024-01-01 12:00:53.061614
ACC_EMP_10_10,ACC_MERCHANT_14,7155,2024-01-17 08:04:28.446511
ACC_EMP_13_4,ACC_EMP_10_40,3208,2024-01-12 08:16:47.959979
ACC_EMP_11_2,ACC_REG_845,3230,2024-01-22 13:56:19.517945
ACC_REG_903,ACC_REG_588,4942,2024-01-29 06:02:55.614280
ACC_REG_760,ACC_EMP_2_1,4655,2024-01-17 07:35:08.206161
ACC_REG_1668,ACC_CYCLE_4_0,1243,2024-01-10 21:07:12.649110
ACC_EMP_14_27,ACC_EMP_1_29,7887,2024-01-01 04:55:14.480568
ACC_REG_110,ACC_EMP_12_14,3486,2024-01-12 20:56:33.932339
ACC_REG_2196,ACC_EMP_14_26,4859,2024-01-21 02:57:42.887690
ACC_REG_2178,ACC_REG_1280,1356,2024-01-10 23:39:23.462141
ACC_REG_651,ACC_REG_1601,2663,2024-01-30 08:57:22.576799
ACC_REG_1072,ACC_REG_2306,8560,2024-01-27 14:10:41.209907
ACC_REG_1833,ACC_REG_1411,1320,2024-01-02 00:53:40.926901
ACC_REG_1506,ACC_CYCLE_5_2,3060,2024-01-05 19:23:47.262927
ACC_REG_1517,ACC_REG_2261,4151,2024-01-24 15:14:25.060780
ACC_REG_962,ACC_REG_1260,3570,2024-01-17 21:22:08.439969
ACC_EMP_6_36,ACC_REG_2800,1375,2024-01-01 01:58:12.853943
ACC_EMP_12_13,ACC_REG_496,1089,2024-01-03 04:02:40.489174
ACC_REG_1951,ACC_REG_544,3766,2024-01-26 15:36:43.747083
ACC_REG_1701,ACC_REG_2148,103,2024-01-09 22:08:14.898152
ACC_REG_1800,ACC_EMP_6_11,5860,2024-01-24 19:59:44.003239
ACC_EMP_12_48,ACC_EMP_14_41,7938,2024-01-29 08:04:06.305382
ACC_REG_2778,ACC_MERCHANT_9,5521,2024-01-03 20:39:01.402641
ACC_REG_911,ACC_REG_1711,4577,2024-01-16 06:43:37.781040
ACC_REG_2611,ACC_REG_2642,7924,2024-01-26 07:16:56.787225
ACC_REG_709,ACC_EMP_1_21,7698,2024-01-24 03:12:20.609338
ACC_REG_1722,ACC_REG_2642,8289,2024-01-04 15:22:09.107912
ACC_REG_2675,ACC_REG_1096,2264,2024-01-09 04:33:33.755735
ACC_EMP_6_28,ACC_REG_1938,9559,2024-01-02 21:30:39.865493
ACC_REG_2314,ACC_REG_385,407,2024-01-06 12:03:07.202082
ACC_REG_2341,ACC_REG_2708,9321,2024-01-19 13:29:02.360014
ACC_REG_1621,ACC_REG_2875,1454,2024-01-30 02:23:22.838687
ACC_REG_130,ACC_REG_2905,5497,2024-01-16 09:45:59.108494
ACC_REG_1569,ACC_REG_11,5994,2024-01-18 08:37:20.740983
ACC_REG_599,ACC_REG_2506,3236,2024-01-05 21:16:19.514969
ACC_REG_738,ACC_REG_471,1854,2024-01-29 22:43:38.974961
ACC_REG_1801,ACC_REG_2285,6851,2024-01-19 12:34:05.281435
ACC_SMURF_IN_7_1,ACC_REG_1486,3748,2024-01-28 23:24:44.117349
ACC_REG_1530,ACC_REG_134,2089,2024-01-26 05:02:50.198789
ACC_REG_2806,ACC_SMURF_IN_7_5,8929,2024-01-04 14:58:08.983010
ACC_REG_2277,ACC_REG_1970,9393,2024-01-02 21:09:45.677282
ACC_REG_2633,ACC_REG_1020,3052,2024-01-09 19:05:40.954123
ACC_REG_2231,ACC_REG_1159,2122,2024-01-15 08:34:55.974237
ACC_REG_1031,ACC_REG_2795,5563,2024-01-27 13:05:28.663390
ACC_REG_1949,ACC_REG_1025,2572,2024-01-12 11:42:52.476918
ACC_EMP_6_15,ACC_REG_1114,1077,2024-01-23 18:44:56.309987
ACC_REG_1254,ACC_REG_1387,8618,2024-01-08 18:39:01.572646
ACC_REG_1698,ACC_EMP_4_35,5570,2024-01-30 12:19:34.747548
ACC_REG_1352,ACC_SMURF_CORE_2,5000,2024-01-20 22:42:32.321540
ACC_REG_2926,ACC_REG_36,5200,2024-01-15 10:58:22.253548
ACC_REG_1268,ACC_REG_2600,2960,2024-01-05 19:46:43.261867
ACC_REG_2316,ACC_EMP_8_7,8452,2024-01-22 15:06:44.827226
ACC_REG_2245,ACC_REG_2999,9369,2024-01-11 20:04:34.733662
ACC_REG_1578,ACC_REG_2831,4418,2024-01-25 09:07:19.565898
ACC_REG_1453,ACC_REG_865,8922,2024-01-18 04:45:13.884972
ACC_SHELL_5_2,ACC_REG_1416,2655,2024-01-21 16:48:21.007051
ACC_REG_2309,ACC_REG_2910,7261,2024-01-18 07:27:32.258821
ACC_EMP_11_48,ACC_EMP_2_26,3946,2024-01-20 15:28:26.911426
ACC_SMURF_IN_5_0,ACC_EMP_6_3,1327,2024-01-25 01:33:38.264501
ACC_EMP_3_47,ACC_EMP_4_21,3771,2024-01-16 10:18:34.297646
ACC_REG_18,ACC_REG_1808,5208,2024-01-19 06:49:35.611071
ACC_REG_1617,ACC_REG_540,3416,2024-01-19 11:36:45.688311
ACC_REG_1823,ACC_REG_2836,1571,2024-01-13 08:55:40.565336
ACC_REG_1074,ACC_REG_2556,4882,2024-01-27 02:27:58.214186
ACC_REG_2653,ACC_EMP_5_36,6954,2024-01-27 04:03:20.981551
ACC_REG_1370,ACC_REG_1951,1073,2024-01-01 03:48:16.274758
ACC_REG_1455,ACC_REG_2314,2920,2024-01-20 09:43:10.171303
ACC_REG_1930,ACC_SMURF_IN_1_5,380,2024-01-12 00:35:01.430225
ACC_REG_2540,ACC_EMP_11_35,8960,2024-01-22 05:44:10.539550
ACC_REG_880,ACC_REG_198,1409,2024-01-27 22:25:13.810421
ACC_REG_2062,ACC_REG_2739,4510,2024-01-15 11:20:11.506764
ACC_REG_898,ACC_EMP_12_25,4271,2024-01-18 03:36:20.950187
ACC_REG_2316,ACC_REG_1165,5353,2024-01-22 22:26:52.505976
ACC_REG_1895,ACC_REG_1620,4904,2024-01-01 16:05:55.900563
ACC_REG_944,ACC_REG_2548,9796,2024-01-17 18:30:03.438991
ACC_EMP_3_39,ACC_REG_1535,3483,2024-01-22 12:14:48.245649
ACC_EMP_9_8,ACC_REG_2128,9124,2024-01-02 02:13:52.590835
ACC_REG_2421,ACC_REG_1607,4873,2024-01-22 22:43:54.891814
ACC_REG_1372,ACC_EMP_5_15,4028,2024-01-07 23:05:34.127869
ACC_REG_1073,ACC_REG_2704,4711,2024-01-05 08:18:27.992543
ACC_REG_573,ACC_REG_2195,8049,2024-01-18 19:02:31.346935
ACC_EMP_9_36,ACC_CYCLE_0_2,4780,2024-01-15 05:07:57.283370
ACC_EMP_11_38,ACC_REG_906,9234,2024-01-15 07:58:24.088634
ACC_REG_718,ACC_REG_1527,4852,2024-01-14 13:33:20.019437
ACC_REG_446,ACC_REG_43,1072,2024-01-12 07:55:30.334414
ACC_REG_858,ACC_REG_2342,5115,2024-01-13 22:06:46.598596
ACC_REG_576,ACC_REG_578,2555,2024-01-23 11:09:54.436501
ACC_SMURF_IN_1_7,ACC_REG_470,6434,2024-01-09 10:01:02.453958
ACC_REG_963,ACC_REG_2150,6559,2024-01-17 19:18:05.895292
ACC_REG_809,ACC_MERCHANT_1,5068,2024-01-18 15:48:53.615615
ACC_EMP_3_23,ACC_REG_2035,4843,2024-01-18 08:08:13.032746
ACC_REG_1351,ACC_REG_2381,8443,2024-01-20 17:59:22.473301
ACC_REG_2212,ACC_EMP_5_1,6504,2024-01-11 19:45:29.069664
ACC_REG_391,ACC_REG_178,4431,2024-01-18 20:22:04.245421
ACC_EMP_13_2,ACC_REG_236,9474,2024-01-18 09:53:52.133091
ACC_REG_2667,ACC_EMP_9_34,8394,2024-01-04 01:46:05.171818
ACC_REG_2608,ACC_REG_289,5187,2024-01-13 00:44:39.523146
ACC_REG_498,ACC_REG_2993,3756,2024-01-13 09:49:22.000478
ACC_REG_1402,ACC_REG_2201,8947,2024-01-30 14:36:28.410170
ACC_REG_1536,ACC_REG_1265,8408,2024-01-22 22:51:53.903040
ACC_REG_1479,ACC_REG_113,6625,2024-01-13 22:04:11.923762
ACC_REG_92,ACC_REG_720,1577,2024-01-29 01:22:15.498903
ACC_REG_206,ACC_SMURF_IN_0_5,9661,2024-01-18 21:16:12.897536
ACC_REG_2022,ACC_REG_1874,7303,2024-01-27 07:57:43.655255
ACC_REG_2587,ACC_EMP_2_48,2730,2024-01-30 01:43:00.694005
ACC_REG_350,ACC_REG_1222,7406,2024-01-02 16:25:53.360977
ACC_EMP_6_27,ACC_REG_1574,5070,2024-01-09 17:14:32.181921
ACC_REG_794,ACC_REG_2069,7644,2024-01-07 17:10:46.732028
ACC_REG_817,ACC_REG_241,2534,2024-01-05 00:35:57.179551
ACC_REG_2795,ACC_REG_1375,6295,2024-01-11 08:30:00.696304
ACC_REG_2366,ACC_REG_1520,1515,2024-01-30 13:30:28.036390
ACC_REG_2168,ACC_REG_2287,1216,2024-01-03 14:19:13.623317
ACC_CYCLE_6_0,ACC_REG_549,3887,2024-01-19 00:52:33.630440
ACC_REG_2949,ACC_REG_2390,4958,2024-01-12 10:54:57.798154
ACC_REG_452,ACC_REG_846,8252,2024-01-29 19:59:20.030987
ACC_REG_2236,ACC_REG_1245,4022,2024-01-12 17:09:59.568333
ACC_CYCLE_6_2,ACC_REG_2144,5623,2024-01-22 21:05:10.889011
ACC_REG_2857,ACC_REG_1426,7680,2024-01-30 14:01:02.829613
ACC_REG_1466,ACC_REG_917,3000,2024-01-22 01:10:17.297895
ACC_REG_1926,ACC_REG_2133,7546,2024-01-05 02:06:00.669057
ACC_REG_2751,ACC_EMP_13_14,8764,2024-01-16 06:11:30.569334
ACC_EMP_11_33,ACC_REG_143,166,2024-01-29 08:38:34.512117
ACC_REG_74,ACC_REG_603,1307,2024-01-02 00:51:08.128090
ACC_REG_1065,ACC_EMP_11_32,2030,2024-01-29 19:36:41.742783
ACC_REG_1633,ACC_REG_1659,2110,2024-01-28 10:40:58.993296
ACC_REG_2391,ACC_REG_1418,9235,2024-01-19 22:51:12.456510
ACC_SMURF_IN_5_7,ACC_REG_1767,5598,2024-01-04 03:16:36.083238
ACC_REG_858,ACC_EMP_11_24,4835,2024-01-10 21:35:49.485835
ACC_REG_1989,ACC_EMP_8_13,4784,2024-01-17 14:59:12.079212
ACC_REG_115,ACC_REG_1956,5328,2024-01-10 23:43:26.608162
ACC_REG_1536,ACC_REG_2459,2757,2024-01-10 13:15:26.203170
ACC_REG_2091,ACC_REG_1861,598,2024-01-22 15:35:54.983617
ACC_EMP_3_34,ACC_REG_2921,2602,2024-01-12 18:37:08.485587
ACC_REG_1452,ACC_REG_2303,8398,2024-01-04 06:26:42.679502
ACC_REG_1148,ACC_REG_2388,8752,2024-01-02 14:44:38.620949
ACC_EMP_13_27,ACC_REG_308,7162,2024-01-18 01:42:53.056406
ACC_REG_1032,ACC_REG_2710,5236,2024-01-26 15:32:31.371383
ACC_REG_2047,ACC_REG_2819,1876,2024-01-10 16:30:29.918467
ACC_REG_962,ACC_CYCLE_8_3,4435,2024-01-21 01:39:03.355525
ACC_REG_2604,ACC_REG_1444,2538,2024-01-25 19:54:51.556974
ACC_REG_1893,ACC_REG_2157,8081,2024-01-15 20:32:47.034310
ACC_REG_2376,ACC_REG_822,9900,2024-01-08 21:06:34.017707
ACC_REG_824,ACC_REG_590,7060,2024-01-04 22:21:04.978900
ACC_REG_540,ACC_REG_186,3727,2024-01-08 09:15:10.841444
ACC_REG_1013,ACC_EMP_13_39,2300,2024-01-19 00:38:07.061264
ACC_EMP_9_13,ACC_REG_1281,9923,2024-01-16 17:14:25.835578
ACC_REG_2297,ACC_REG_1353,7152,2024-01-12 17:57:02.523385
ACC_REG_646,ACC_EMP_14_29,3098,2024-01-15 13:28:03.681338
ACC_REG_884,ACC_REG_1312,5028,2024-01-07 07:33:15.679079
ACC_EMP_9_17,ACC_REG_273,4187,2024-01-03 06:41:23.823078
ACC_REG_19,ACC_REG_1193,6637,2024-01-25 23:18:57.596748
ACC_REG_592,ACC_REG_1209,439,2024-01-09 02:36:02.531223
ACC_REG_2237,ACC_EMP_12_16,610,2024-01-27 23:07:16.295164
ACC_EMP_3_6,ACC_REG_2721,8935,2024-01-08 19:48:24.828843
ACC_EMP_14_34,ACC_EMP_7_18,1859,2024-01-21 00:45:51.290593
ACC_MERCHANT_7,ACC_EMP_7_10,1777,2024-01-22 03:27:36.976303
ACC_REG_1330,ACC_SMURF_IN_1_4,7878,2024-01-10 15:09:39.868454
ACC_REG_2047,ACC_EMP_14_39,1119,2024-01-03 00:38:59.500516
ACC_EMP_7_39,ACC_REG_1097,6522,2024-01-01 14:07:04.275511
ACC_REG_2751,ACC_REG_956,5321,2024-01-23 19:33:53.739038
ACC_SHELL_2_2,ACC_REG_834,8448,2024-01-06 12:13:46.775658
ACC_REG_1883,ACC_REG_125,8719,2024-01-26 20:33:45.150925
ACC_REG_1784,ACC_REG_1719,1796,2024-01-19 22:26:15.506116
ACC_REG_376,ACC_EMP_14_17,4953,2024-01-27 23:59:11.411195
ACC_REG_233,ACC_REG_1815,3615,2024-01-06 13:52:19.748605
ACC_REG_159,ACC_REG_2477,2403,2024-01-06 20:21:55.635601
ACC_EMP_8_34,ACC_CYCLE_6_1,5726,2024-01-04 06:33:30.043459
ACC_REG_2929,ACC_REG_1476,3727,2024-01-30 12:40:35.636856
ACC_REG_2945,ACC_REG_47,5433,2024-01-09 06:44:32.064129
ACC_REG_2143,ACC_EMP_5_6,9882,2024-01-16 21:50:08.409988
ACC_EMP_2_9,ACC_REG_2483,8263,2024-01-28 17:01:16.551128
ACC_REG_1273,ACC_SHELL_3_3,6363,2024-01-03 16:07:36.543693
ACC_REG_573,ACC_REG_1670,8764,2024-01-27 13:20:08.161215
ACC_REG_209,ACC_REG_2316,5828,2024-01-18 15:56:02.588105
ACC_REG_369,ACC_EMP_4_35,8860,2024-01-23 23:24:43.075465
ACC_REG_2769,ACC_REG_766,9333,2024-01-29 06:08:32.940974
ACC_REG_2149,ACC_REG_772,4220,2024-01-12 23:56:52.914408
ACC_REG_2263,ACC_REG_2178,1948,2024-01-17 05:41:48.962346
ACC_REG_1799,ACC_EMP_12_29,3657,2024-01-27 16:06:14.904893
ACC_REG_1211,ACC_REG_125,8278,2024-01-23 16:15:43.929074
ACC_REG_385,ACC_REG_861,9512,2024-01-02 16:41:34.704344
ACC_EMP_13_13,ACC_REG_2183,5230,2024-01-13 11:59:13.879712
ACC_REG_1667,ACC_EMP_4_30,1630,2024-01-20 07:08:17.864399
ACC_REG_1365,ACC_REG_1302,4338,2024-01-06 09:40:45.852077
ACC_EMP_11_31,ACC_REG_357,8638,2024-01-16 10:17:06.907460
ACC_REG_622,ACC_REG_834,9107,2024-01-01 10:03:59.198285
ACC_REG_1596,ACC_REG_527,4756,2024-01-24 11:56:06.249545
ACC_REG_3,ACC_REG_2536,229,2024-01-26 14:59:34.913758
ACC_EMP_10_15,ACC_REG_968,198,2024-01-15 04:42:32.864341
ACC_REG_2415,ACC_REG_1789,419,2024-01-17 19:57:01.604359
ACC_REG_1537,ACC_REG_157,5165,2024-01-19 09:48:54.748308
ACC_SMURF_IN_2_3,ACC_REG_2667,3124,2024-01-16 09:30:25.428068
ACC_REG_2172,ACC_REG_2662,2315,2024-01-27 23:27:31.995699
ACC_REG_306,ACC_EMP_8_32,2748,2024-01-12 22:53:39.247849
ACC_REG_1682,ACC_REG_1388,6968,2024-01-05 01:45:25.167610
ACC_REG_737,ACC_EMP_7_42,4025,2024-01-19 20:00:07.357606
ACC_REG_2482,ACC_REG_1854,4004,2024-01-11 02:10:32.654202
ACC_REG_2106,ACC_REG_382,6272,2024-01-09 21:12:30.541130
ACC_REG_2407,ACC_REG_2484,4796,2024-01-13 13:50:01.320039
ACC_REG_64,ACC_REG_1173,8148,2024-01-06 08:27:46.448393
ACC_EMP_12_17,ACC_REG_2905,6864,2024-01-20 13:28:28.773481
ACC_EMP_12_16,ACC_REG_1895,8980,2024-01-18 15:26:04.280692
ACC_REG_2340,ACC_REG_493,2875,2024-01-14 11:24:02.819797
ACC_REG_559,ACC_EMP_9_14,3601,2024-01-28 01:38:08.804950
ACC_REG_496,ACC_REG_604,8955,2024-01-03 09:52:38.981454
ACC_REG_191,ACC_REG_1603,4012,2024-01-08 18:05:07.333058
ACC_REG_968,ACC_REG_2895,6661,2024-01-08 18:37:01.313559
ACC_REG_1368,ACC_REG_1017,1637,2024-01-25 02:46:46.576823
ACC_EMP_10_4,ACC_REG_1614,1924,2024-01-29 18:34:27.735440
ACC_REG_2956,ACC_REG_2891,3316,2024-01-20 15:09:34.849994
ACC_REG_548,ACC_CYCLE_6_2,1202,2024-01-04 12:54:19.422283
ACC_REG_2326,ACC_REG_248,9409,2024-01-07 22:43:08.155084
ACC_REG_2021,ACC_REG_1215,9232,2024-01-22 20:37:57.367328
ACC_REG_2698,ACC_REG_1409,932,2024-01-05 03:38:17.244460
ACC_EMP_7_19,ACC_REG_1859,5257,2024-01-21 06:46:11.173631
ACC_REG_2725,ACC_REG_2509,7210,2024-01-21 15:13:22.252887
ACC_REG_1802,ACC_SMURF_IN_6_3,1770,2024-01-24 08:08:12.707676
ACC_REG_70,ACC_EMP_14_30,8921,2024-01-01 04:18:49.254657
ACC_REG_2551,ACC_REG_179,4983,2024-01-15 04:14:45.610855
ACC_REG_1171,ACC_REG_247,343,2024-01-11 11:44:17.418001
ACC_REG_1569,ACC_REG_1644,7986,2024-01-27 11:07:52.807119
ACC_REG_2862,ACC_REG_2512,5534,2024-01-05 15:10:26.051830
ACC_REG_432,ACC_REG_1718,705,2024-01-28 20:24:27.624263
ACC_REG_1683,ACC_REG_1608,2547,2024-01-23 17:59:54.483909
ACC_REG_1899,ACC_EMP_9_22,9373,2024-01-23 01:43:45.636649
ACC_REG_1343,ACC_REG_2313,9535,2024-01-30 07:18:26.146329
ACC_SMURF_IN_7_1,ACC_REG_2993,7224,2024-01-09 15:58:41.429411
ACC_REG_196,ACC_REG_1981,2870,2024-01-16 03:02:39.491872
ACC_REG_1734,ACC_REG_116,7853,2024-01-09 09:19:26.885569
ACC_REG_2770,ACC_REG_1419,7537,2024-01-17 08:58:23.671515
ACC_REG_1321,ACC_REG_1952,513,2024-01-14 13:25:56.155826
ACC_REG_1722,ACC_EMP_6_38,5979,2024-01-28 00:44:25.172509
ACC_REG_864,ACC_SMURF_CORE_1,2280,2024-01-24 11:28:56.805640
ACC_REG_1600,ACC_REG_1558,7469,2024-01-13 14:50:17.202746
ACC_REG_2385,ACC_EMP_12_20,7003,2024-01-01 01:23:20.048093
ACC_REG_1348,ACC_EMP_13_13,1067,2024-01-24 10:37:55.531960
ACC_REG_1394,ACC_REG_1567,5281,2024-01-08 11:36:04.533782
ACC_REG_457,ACC_REG_2939,1390,2024-01-26 13:44:56.490796
ACC_EMP_7_24,ACC_CYCLE_5_2,9163,2024-01-22 02:05:15.016769
ACC_EMP_10_28,ACC_REG_2880,3994,2024-01-23 21:53:35.617578
ACC_REG_629,ACC_EMP_1_48,2738,2024-01-04 13:41:20.119454
ACC_REG_1956,ACC_REG_281,5144,2024-01-08 17:54:54.516414
ACC_REG_2399,ACC_REG_606,5638,2024-01-23 20:57:27.599205
ACC_REG_1254,ACC_EMP_7_6,3305,2024-01-29 14:26:20.985767
ACC_REG_687,ACC_EMP_4_46,7945,2024-01-03 19:22:32.015232
ACC_REG_1394,ACC_REG_222,772,2024-01-18 03:45:59.362808
ACC_REG_1981,ACC_REG_317,1776,2024-01-15 13:25:17.383736
ACC_REG_309,ACC_REG_1237,1397,2024-01-07 08:56:55.539554
ACC_REG_2439,ACC_EMP_7_23,8554,2024-01-12 06:39:08.711755
ACC_REG_2525,ACC_REG_2536,9085,2024-01-18 22:41:59.574777
ACC_REG_351,ACC_REG_2294,6261,2024-01-05 08:44:53.379850
ACC_REG_2976,ACC_EMP_14_27,9965,2024-01-13 02:45:27.264237
ACC_REG_752,ACC_REG_591,7500,2024-01-18 23:15:56.032918
ACC_REG_817,ACC_REG_2468,5414,2024-01-10 14:57:49.635092
ACC_REG_1934,ACC_REG_2106,2847,2024-01-29 23:00:52.355389
ACC_REG_1826,ACC_EMP_1_42,1221,2024-01-10 20:41:21.045677
ACC_PAYROLL_3,ACC_REG_1444,8387,2024-01-18 10:40:55.581056
ACC_REG_19,ACC_REG_2963,7807,2024-01-13 04:53:27.592992
ACC_REG_134,ACC_REG_1905,7406,2024-01-13 09:17:02.407121
ACC_EMP_3_3,ACC_REG_2447,2655,2024-01-06 21:16:59.962843
ACC_REG_2606,ACC_REG_931,6317,2024-01-07 14:14:51.503256
ACC_REG_2944,ACC_REG_2360,9979,2024-01-20 01:57:40.468974
ACC_REG_1092,ACC_EMP_7_30,7238,2024-01-19 20:30:02.342044
ACC_SMURF_OUT_1_1,ACC_REG_2868,327,2024-01-23 07:18:48.030281
ACC_REG_1768,ACC_REG_711,6633,2024-01-10 04:50:01.810326
ACC_REG_2188,ACC_REG_2778,6605,2024-01-15 16:05:01.756791
ACC_REG_2015,ACC_REG_2392,2105,2024-01-06 01:52:43.115131
ACC_REG_281,ACC_REG_2279,3902,2024-01-30 01:59:28.058108
ACC_REG_1280,ACC_REG_1194,5669,2024-01-01 12:22:41.837458
ACC_EMP_6_25,ACC_REG_1079,3891,2024-01-05 04:55:50.938716
ACC_REG_2342,ACC_REG_470,357,2024-01-09 06:24:59.680775
ACC_REG_361,ACC_SHELL_5_3,1276,2024-01-15 08:44:31.810149
ACC_MERCHANT_3,ACC_EMP_2_35,7220,2024-01-20 08:02:32.600467
ACC_REG_1722,ACC_REG_2670,6098,2024-01-06 06:30:17.936181
ACC_REG_646,ACC_REG_344,8681,2024-01-30 20:12:23.207483
ACC_EMP_9_5,ACC_REG_2411,2238,2024-01-10 05:25:56.942813
ACC_REG_49,ACC_REG_2885,6064,2024-01-23 08:12:28.053196
ACC_REG_2777,ACC_REG_1484,7870,2024-01-18 21:55:22.236549
ACC_REG_590,ACC_REG_2725,9353,2024-01-02 16:27:06.929234
ACC_REG_998,ACC_REG_2804,9295,2024-01-01 17:14:14.621467
ACC_REG_1674,ACC_REG_2008,8704,2024-01-23 12:09:23.681843
ACC_EMP_5_37,ACC_REG_792,1676,2024-01-26 06:40:14.912500
ACC_SMURF_IN_7_1,ACC_EMP_8_49,8952,2024-01-17 17:33:43.178783
ACC_REG_1640,ACC_EMP_5_45,6907,2024-01-03 11:37:28.211976
ACC_REG_2367,ACC_REG_2931,1976,2024-01-01 19:00:10.834304
ACC_SMURF_IN_0_0,ACC_REG_2175,1691,2024-01-12 03:25:34.124838
ACC_REG_654,ACC_REG_1012,7990,2024-01-29 04:47:33.390467
ACC_SMURF_IN_0_1,ACC_REG_286,4135,2024-01-21 18:11:36.588219
ACC_SMURF_IN_1_0,ACC_EMP_1_32,5265,2024-01-01 08:00:37.100496
ACC_REG_1499,ACC_REG_2333,6122,2024-01-19 10:54:59.457689
ACC_EMP_11_42,ACC_SMURF_CORE_1,2194,2024-01-11 07:38:26.796206
ACC_REG_2857,ACC_REG_2566,2263,2024-01-01 09:47:05.113529
ACC_REG_303,ACC_REG_1561,6965,2024-01-03 15:01:18.507121
ACC_REG_1872,ACC_REG_426,5915,2024-01-29 00:39:18.144749
ACC_REG_1853,ACC_REG_1491,5394,2024-01-06 04:43:34.493525
ACC_REG_1457,ACC_REG_2371,9192,2024-01-23 07:09:55.598132
