transaction_id,sender_id,receiver_id,amount,timestamp
49875,9736,3345,141.24,2022-01-01 08:00:00
1073368,3063,3502,2.66,2022-01-07 18:00:00
338346,6948,5023,383.58,2022-01-03 03:00:00
75690,9751,7388,128.78,2022-01-01 12:00:00
125661,4897,9476,283.85,2022-01-01 19:00:00
423697,9705,2872,147.16,2022-01-03 16:00:00
1231419,5329,2886,4.96,2022-01-08 18:00:00
819554,8714,5909,137.05,2022-01-06 04:00:00
841282,1426,9048,517.64,2022-01-06 07:00:00
1154169,2123,9385,18.07,2022-01-08 06:00:00
410989,7696,6091,16.36,2022-01-03 14:00:00
714727,3009,7859,25.46,2022-01-05 12:00:00
209119,3160,9421,23.18,2022-01-02 08:00:00
753233,9747,9532,101.44,2022-01-05 18:00:00
36649,9096,9770,10.39,2022-01-01 06:00:00
846140,7959,7834,3.47,2022-01-06 08:00:00
229822,461,212,488.92,2022-01-02 11:00:00
790933,8616,8861,161.41,2022-01-06 00:00:00
540590,1658,9427,186.19,2022-01-04 10:00:00
344245,7711,9956,115.8,2022-01-03 04:00:00
55354,6575,9872,512.82,2022-01-01 09:00:00
113220,8596,8992,457.42,2022-01-01 17:00:00
760887,5747,8608,109.34,2022-01-05 19:00:00
367191,9037,9987,9.21,2022-01-03 08:00:00
431879,5693,6221,108.55,2022-01-03 17:00:00
319926,9604,5956,3.99,2022-01-03 01:00:00
83224,9035,9893,8.84,2022-01-01 13:00:00
864769,2624,9922,177.82,2022-01-06 11:00:00
76789,4217,8836,7773.63,2022-01-01 12:00:00
365147,8446,6791,488.14,2022-01-03 07:00:00
452760,9655,9433,107.23,2022-01-03 21:00:00
782570,9562,4572,480.57,2022-01-05 22:00:00
881655,8563,9113,534.76,2022-01-06 13:00:00
35407,1598,9147,404.77,2022-01-01 06:00:00
581206,8629,9077,159.5,2022-01-04 16:00:00
40058,4440,9574,468.83,2022-01-01 06:00:00
1200677,1145,7053,21.43,2022-01-08 13:00:00
575419,4661,9352,131.53,2022-01-04 15:00:00
26398,5743,3852,165.66,2022-01-01 04:00:00
379107,9773,8355,179.07,2022-01-03 09:00:00
242226,4541,2547,416.01,2022-01-02 13:00:00
400063,5315,6284,15.32,2022-01-03 13:00:00
555605,9562,4572,480.57,2022-01-04 12:00:00
436931,9725,3503,10.1,2022-01-03 18:00:00
140092,2163,8105,25.31,2022-01-01 21:00:00
1283805,2764,4128,144.03,2022-01-09 01:00:00
157348,3700,2549,156.52,2022-01-02 00:00:00
205250,9975,7285,334.92,2022-01-02 07:00:00
1249209,4602,9409,117.37,2022-01-08 20:00:00
351859,3747,9360,162.57,2022-01-03 05:00:00
1308613,9167,2182,9.46,2022-01-09 05:00:00
1074362,8799,7455,102.97,2022-01-07 18:00:00
951002,2079,9777,22.84,2022-01-07 00:00:00
226470,6787,9577,184.82,2022-01-02 11:00:00
989866,9743,7980,119.45,2022-01-07 05:00:00
22567,5673,7720,188.27,2022-01-01 04:00:00
663626,8760,5058,124.87,2022-01-05 04:00:00
1301962,5125,9964,19.9,2022-01-09 04:00:00
606436,3314,568,310534.09,2022-01-04 20:00:00
892851,1045,5230,17.62,2022-01-06 15:00:00
38366,6480,8035,575.34,2022-01-01 06:00:00
1227402,8174,4305,13.76,2022-01-08 17:00:00
1041674,9954,7824,4.36,2022-01-07 13:00:00
1166157,4881,2976,363.57,2022-01-08 08:00:00
549512,4412,8740,507.33,2022-01-04 11:00:00
640666,2048,9210,29.55,2022-01-05 01:00:00
488104,2714,2281,164.33,2022-01-04 02:00:00
648567,8447,9111,444.35,2022-01-05 02:00:00
990061,1651,6245,119.63,2022-01-07 05:00:00
591128,4632,9595,162.88,2022-01-04 17:00:00
1185678,4402,3913,551.0,2022-01-08 11:00:00
1121109,9484,7000,483.8,2022-01-08 01:00:00
1314895,9736,8814,141.24,2022-01-09 06:00:00
756258,2112,8251,22.2,2022-01-05 18:00:00
754141,491,3229,489.33,2022-01-05 18:00:00
175325,621,4996,141.47,2022-01-02 03:00:00
793036,2513,9972,411.72,2022-01-06 00:00:00
99820,8012,9399,10.92,2022-01-01 15:00:00
1070875,6547,9982,468.89,2022-01-07 18:00:00
1051312,5463,7099,497.41,2022-01-07 15:00:00
602284,5494,6098,587.95,2022-01-04 19:00:00
201036,869,4309,4.1,2022-01-02 07:00:00
1094480,6155,6184,20.23,2022-01-07 21:00:00
888371,7674,1480,171.08,2022-01-06 14:00:00
971335,9584,9047,563.7,2022-01-07 03:00:00
928206,7138,1050,13.85,2022-01-06 20:00:00
488611,6105,1383,17.65,2022-01-04 02:00:00
602938,8038,369,11.58,2022-01-04 19:00:00
905093,4176,9922,18.11,2022-01-06 17:00:00
440367,9046,9850,8.23,2022-01-03 19:00:00
241272,3689,9598,185.46,2022-01-02 13:00:00
730687,2790,3015,192.58,2022-01-05 15:00:00
1212083,8677,9979,161.38,2022-01-08 15:00:00
557638,9834,6873,200.63,2022-01-04 12:00:00
299528,2433,8630,403.57,2022-01-02 21:00:00
417743,5557,7708,555.59,2022-01-03 15:00:00
1204768,7173,8657,8.87,2022-01-08 14:00:00
301711,4817,5163,373.92,2022-01-02 22:00:00
228321,6811,8145,331.64,2022-01-02 11:00:00
789829,5772,9901,168.78,2022-01-05 23:00:00
304496,9187,6498,5.49,2022-01-02 22:00:00
537886,3195,4130,25.11,2022-01-04 09:00:00
756071,6185,7289,18.27,2022-01-05 18:00:00
336388,1146,475,32.96,2022-01-03 03:00:00
661667,8687,7030,195.63,2022-01-05 04:00:00
369530,8579,9849,4.16,2022-01-03 08:00:00
311121,9725,9630,135.53,2022-01-02 23:00:00
1264881,9567,9389,417.92,2022-01-08 23:00:00
281329,9994,9982,376.92,2022-01-02 19:00:00
787664,4118,5493,17.64,2022-01-05 23:00:00
912150,8696,4092,171.83,2022-01-06 18:00:00
195250,9971,6117,10.14,2022-01-02 06:00:00
377683,2107,2920,29.54,2022-01-03 09:00:00
955270,2920,8132,289.92,2022-01-07 00:00:00
909581,5186,9789,13.32,2022-01-06 17:00:00
123643,9579,7068,578.46,2022-01-01 19:00:00
791956,2412,8881,442.41,2022-01-06 00:00:00
524103,405,5896,450.89,2022-01-04 07:00:00
1280264,4046,2068,18.7,2022-01-09 01:00:00
262672,9540,9487,502.23,2022-01-02 16:00:00
1053074,5586,5096,474.57,2022-01-07 15:00:00
495999,8789,9945,182.41,2022-01-04 03:00:00
749542,5492,5372,434.48,2022-01-05 17:00:00
890386,6399,8562,13.02,2022-01-06 14:00:00
1055405,7739,7871,197.36,2022-01-07 15:00:00
1312349,4303,9256,19.45,2022-01-09 06:00:00
907226,9784,5877,168.92,2022-01-06 17:00:00
762680,5421,7363,588.16,2022-01-05 19:00:00
873145,9680,9993,128.36,2022-01-06 12:00:00
858735,6046,9077,19.33,2022-01-06 10:00:00
580283,9628,7350,111.52,2022-01-04 16:00:00
78357,9114,7908,5.03,2022-01-01 12:00:00
625210,6905,2658,200.35,2022-01-04 23:00:00
128323,4705,4325,177.47,2022-01-01 20:00:00
566599,4638,7836,162.07,2022-01-04 14:00:00
896357,1705,2425,176.74,2022-01-06 15:00:00
1215440,5462,9410,590.46,2022-01-08 15:00:00
1251763,8593,9586,467.58,2022-01-08 21:00:00
1079963,2112,2270,22.2,2022-01-07 19:00:00
333988,3453,9463,563.65,2022-01-03 03:00:00
366160,1053,3194,38.89,2022-01-03 07:00:00
415975,9114,6202,5.03,2022-01-03 15:00:00
641857,4708,8872,146.19,2022-01-05 01:00:00
278271,3385,7582,52938.21,2022-01-02 18:00:00
522826,8625,2414,109.44,2022-01-04 07:00:00
417255,9718,7968,122.94,2022-01-03 15:00:00
968384,32,9990,63.02,2022-01-07 02:00:00
315370,8143,9841,9.77,2022-01-03 00:00:00
1046138,7422,9364,560.15,2022-01-07 14:00:00
1031694,561,7719,464.13,2022-01-07 12:00:00
622513,2409,4708,594.94,2022-01-04 22:00:00
240210,9624,9288,114.15,2022-01-02 13:00:00
1026830,9663,2364,122.91,2022-01-07 11:00:00
28430,468,6395,497.23,2022-01-01 05:00:00
66428,9033,8301,5.88,2022-01-01 10:00:00
662793,9143,4393,7.43,2022-01-05 04:00:00
521162,6107,6969,12.76,2022-01-04 07:00:00
623179,7445,9773,513.27,2022-01-04 22:00:00
1089002,6524,8794,526.55,2022-01-07 20:00:00
528911,3619,4229,190.94,2022-01-04 08:00:00
30357,8724,9205,133.14,2022-01-01 05:00:00
43192,1466,8586,468.6,2022-01-01 07:00:00
146108,6454,2081,442.54,2022-01-01 22:00:00
427869,9600,3168,147.99,2022-01-03 17:00:00
604986,563,1423,458.66,2022-01-04 20:00:00
118963,7536,4084,535.05,2022-01-01 18:00:00
99731,7530,5341,575.4,2022-01-01 15:00:00
1069665,9475,6032,483.89,2022-01-07 17:00:00
616814,9080,6586,5.89,2022-01-04 21:00:00
1283516,4156,5983,24.9,2022-01-09 01:00:00
860489,1795,9872,161.16,2022-01-06 10:00:00
276655,4013,5391,23.14,2022-01-02 18:00:00
764484,6455,6492,13.1,2022-01-05 20:00:00
528757,7684,5995,114.81,2022-01-04 08:00:00
1066612,2437,4384,547.84,2022-01-07 17:00:00
479057,9047,4079,7.97,2022-01-04 00:00:00
284123,7086,9728,12.89,2022-01-02 19:00:00
730512,6459,8057,400.11,2022-01-05 14:00:00
801376,582,7594,440.73,2022-01-06 01:00:00
311753,7163,9968,9.42,2022-01-02 23:00:00
388998,5166,6859,17.35,2022-01-03 11:00:00
560417,8606,5756,156.53,2022-01-04 13:00:00
1215915,657,677,152.67,2022-01-08 15:00:00
564821,9760,5045,101.22,2022-01-04 13:00:00
767781,8669,8244,116.26,2022-01-05 20:00:00
1224332,1411,7178,569.9,2022-01-08 17:00:00
413380,9144,8458,8.77,2022-01-03 14:00:00
1113014,8068,8761,9.79,2022-01-08 00:00:00
179536,672,2122,128.78,2022-01-02 03:00:00
1055986,3921,3227,10.81,2022-01-07 15:00:00
1094608,2840,9987,3.35,2022-01-07 21:00:00
45473,8700,9475,199.08,2022-01-01 07:00:00
906445,9634,9663,136.67,2022-01-06 17:00:00
133367,9154,9114,9.03,2022-01-01 20:00:00
1189769,9707,8960,166.41,2022-01-08 11:00:00
1305959,6622,4274,129.25,2022-01-09 05:00:00
773869,6450,9278,578.55,2022-01-05 21:00:00
931745,754,8987,193.41,2022-01-06 21:00:00
1108606,7929,8354,14.96,2022-01-07 23:00:00
73920,5134,6413,11.26,2022-01-01 11:00:00
1143146,2656,9634,128.33,2022-01-08 04:00:00
747751,1025,9960,39.8,2022-01-05 17:00:00
452184,8500,9014,579.21,2022-01-03 20:00:00
956421,791,2569,111.87,2022-01-07 00:00:00
770909,4670,7989,197.08,2022-01-05 21:00:00
1300574,3547,7154,474.22,2022-01-09 04:00:00
1299496,5500,9850,535.72,2022-01-09 04:00:00
58950,9752,9985,115.98,2022-01-01 09:00:00
796341,2542,7395,461.26,2022-01-06 00:00:00
1107287,3130,9600,24.79,2022-01-07 23:00:00
652609,9757,5895,173.78,2022-01-05 03:00:00
333093,5034,9793,3.61,2022-01-03 02:00:00
192674,7196,9407,16.08,2022-01-02 05:00:00
348116,3008,6671,16.49,2022-01-03 05:00:00
1183414,777,5850,187.11,2022-01-08 11:00:00
238381,2742,1963,143.91,2022-01-02 12:00:00
414688,7552,8146,584.26,2022-01-03 15:00:00
294793,9966,9695,3.74,2022-01-02 21:00:00
233484,6610,6895,173.63,2022-01-02 12:00:00
1052156,9319,9934,13.75,2022-01-07 15:00:00
236322,8795,9999,195.92,2022-01-02 12:00:00
206895,3750,6513,121.06,2022-01-02 08:00:00
1206750,9701,747,163.08,2022-01-08 14:00:00
1084177,4184,574,22.9,2022-01-07 20:00:00
1027007,6756,2579,190.61,2022-01-07 11:00:00
1077490,2926,8189,203.33,2022-01-07 19:00:00
148147,5700,4048,155.66,2022-01-01 23:00:00
768379,2064,8316,18.97,2022-01-05 20:00:00
525638,424,1855,430.26,2022-01-04 08:00:00
504749,1048,9959,29.93,2022-01-04 04:00:00
1094233,7073,6642,16.59,2022-01-07 21:00:00
12519,6472,4066,501.51,2022-01-01 02:00:00
449272,3697,8619,119.69,2022-01-03 20:00:00
823399,7061,6063,17.75,2022-01-06 04:00:00
1128089,3413,9950,554.54,2022-01-08 02:00:00
1158901,7115,4697,14.44,2022-01-08 07:00:00
297781,8651,3176,122.02,2022-01-02 21:00:00
609751,6644,6882,155.66,2022-01-04 20:00:00
733015,9637,4986,104.5,2022-01-05 15:00:00
1143076,2124,6159,21.92,2022-01-08 04:00:00
907946,2172,9757,27.81,2022-01-06 17:00:00
354882,4325,6576,47903.45,2022-01-03 06:00:00
1016082,2438,8442,429.11,2022-01-07 09:00:00
147371,2763,8049,128.94,2022-01-01 22:00:00
65126,7693,8388,143.77,2022-01-01 10:00:00
273907,3505,6197,499.54,2022-01-02 18:00:00
816446,9809,8057,18.29,2022-01-06 03:00:00
1192960,6638,9930,112.81,2022-01-08 12:00:00
675415,4791,6763,100.95,2022-01-05 06:00:00
850260,6673,6054,165.58,2022-01-06 08:00:00
1183247,5639,9700,169.91,2022-01-08 11:00:00
335383,485,9477,587.15,2022-01-03 03:00:00
702800,5739,7432,116.98,2022-01-05 10:00:00
275948,7219,7270,12841.18,2022-01-02 18:00:00
1194593,9715,8296,101.62,2022-01-08 12:00:00
1268757,9141,9997,6.21,2022-01-08 23:00:00
1283454,3536,7719,488.95,2022-01-09 01:00:00
656952,7199,6246,13.99,2022-01-05 03:00:00
831209,9133,9793,5.15,2022-01-06 06:00:00
1260387,7437,1921,587.39,2022-01-08 22:00:00
1108362,8196,2682,10.52,2022-01-07 23:00:00
235892,6684,9594,168.92,2022-01-02 12:00:00
924465,7775,8308,122.33,2022-01-06 20:00:00
1171223,5257,6259,13.68,2022-01-08 09:00:00
445596,9507,4470,440.45,2022-01-03 19:00:00
1211513,9021,9926,7.06,2022-01-08 15:00:00
752279,7567,7992,474.95,2022-01-05 18:00:00
1241941,5138,9915,16.19,2022-01-08 19:00:00
419598,1479,6165,445.25,2022-01-03 15:00:00
635001,3535,7331,443.23,2022-01-05 00:00:00
345408,4614,6583,106.15,2022-01-03 04:00:00
1112513,6506,7066,415.79,2022-01-08 00:00:00
672229,9078,9963,18.54,2022-01-05 06:00:00
1155948,5696,1598,4.52,2022-01-08 06:00:00
312789,9770,4152,188.38,2022-01-02 23:00:00
1220043,2428,9964,530.8,2022-01-08 16:00:00
192802,9116,9423,7.53,2022-01-02 05:00:00
58708,2495,7494,520.21,2022-01-01 09:00:00
1172397,5535,9685,450.39,2022-01-08 09:00:00
890535,2831,2890,14.27,2022-01-06 14:00:00
549217,7973,9432,4.51,2022-01-04 11:00:00
1141042,4790,9445,185.02,2022-01-08 04:00:00
1256424,4538,6372,575.59,2022-01-08 22:00:00
111694,8783,1303,157.83,2022-01-01 17:00:00
684287,2694,6797,169.35,2022-01-05 07:00:00
988169,5533,2304,434.82,2022-01-07 05:00:00
585852,9835,8163,3.6,2022-01-04 17:00:00
1096671,5857,6928,376.07,2022-01-07 22:00:00
549789,1391,8257,16.62,2022-01-04 11:00:00
144739,9552,8992,535.76,2022-01-01 22:00:00
5711,9712,9148,186.19,2022-01-01 01:00:00
155360,4105,3746,3.55,2022-01-02 00:00:00
936515,652,4935,4.43,2022-01-06 21:00:00
583166,1168,6626,3.49,2022-01-04 16:00:00
249800,7502,7120,443.57,2022-01-02 14:00:00
174006,9912,5298,16.45,2022-01-02 03:00:00
230776,7551,3318,472.41,2022-01-02 11:00:00
1050105,8534,9487,574.92,2022-01-07 14:00:00
411475,2927,4162,17.2,2022-01-03 14:00:00
1295212,8188,9888,13.87,2022-01-09 03:00:00
324558,2700,9015,147.72,2022-01-03 01:00:00
748273,9646,9085,188.13,2022-01-05 17:00:00
977617,1404,9311,512.33,2022-01-07 04:00:00
336699,8200,9396,39827.62,2022-01-03 03:00:00
220089,1673,1549,146.86,2022-01-02 10:00:00
414427,5142,8345,15.87,2022-01-03 15:00:00
59364,7352,5776,10.27,2022-01-01 09:00:00
7477,7505,5296,580.78,2022-01-01 01:00:00
120979,2076,9857,23.54,2022-01-01 19:00:00
133980,5723,9950,164.91,2022-01-01 20:00:00
1149073,7105,1557,12.0,2022-01-08 05:00:00
70059,2080,8208,23.32,2022-01-01 11:00:00
601208,8782,9911,145.96,2022-01-04 19:00:00
11482,4790,7693,185.02,2022-01-01 02:00:00
125530,6530,7683,473.44,2022-01-01 19:00:00
458802,4103,7537,13.42,2022-01-03 21:00:00
954087,6116,9238,14.27,2022-01-07 00:00:00
581429,9854,2997,4.75,2022-01-04 16:00:00
932059,8754,9952,144.07,2022-01-06 21:00:00
919943,3695,7701,191.38,2022-01-06 19:00:00
360836,6719,9663,100.05,2022-01-03 07:00:00
521851,8121,4627,11.89,2022-01-04 07:00:00
69841,5521,9551,539.9,2022-01-01 11:00:00
51402,9774,4485,121.25,2022-01-01 08:00:00
1001247,7069,5832,11.16,2022-01-07 07:00:00
380189,6075,1362,13.81,2022-01-03 10:00:00
385567,6091,5323,16.36,2022-01-03 10:00:00
346848,4588,9220,11.02,2022-01-03 04:00:00
474784,4050,5155,21.77,2022-01-04 00:00:00
317678,9602,8385,149.35,2022-01-03 00:00:00
1234155,9689,6626,196.52,2022-01-08 18:00:00
1277444,2515,495,527.45,2022-01-09 01:00:00
818095,9344,9531,12.75,2022-01-06 04:00:00
1227262,5587,4293,478.92,2022-01-08 17:00:00
999118,4475,9496,420.64,2022-01-07 07:00:00
1170335,1283,9459,4.16,2022-01-08 09:00:00
1224181,3528,5493,505.64,2022-01-08 17:00:00
318363,4703,6056,195.64,2022-01-03 00:00:00
796772,8565,6351,590.58,2022-01-06 00:00:00
493982,9120,9967,5.4,2022-01-04 03:00:00
875219,8799,2077,102.97,2022-01-06 12:00:00
1189672,9132,8527,8.23,2022-01-08 11:00:00
1089046,6738,2539,195.61,2022-01-07 20:00:00
409671,8638,5638,149.53,2022-01-03 14:00:00
912249,7483,8123,559.79,2022-01-06 18:00:00
1135466,7867,9927,3.88,2022-01-08 03:00:00
224070,5468,9908,444.17,2022-01-02 10:00:00
1025072,5485,9640,445.55,2022-01-07 11:00:00
910479,9575,9983,555.5,2022-01-06 18:00:00
838000,3410,9213,597.03,2022-01-06 07:00:00
334311,637,8769,138.13,2022-01-03 03:00:00
78506,9680,3813,128.36,2022-01-01 12:00:00
1194941,6741,9767,190.61,2022-01-08 12:00:00
855185,4840,5283,208.11,2022-01-06 09:00:00
510045,6626,3429,163.99,2022-01-04 05:00:00
190403,6528,554,4.59,2022-01-02 05:00:00
504841,8712,7296,153.69,2022-01-04 04:00:00
922127,9603,8608,109.08,2022-01-06 19:00:00
997834,6664,9625,195.99,2022-01-07 07:00:00
320761,3764,9602,197.41,2022-01-03 01:00:00
257022,8002,6958,8.22,2022-01-02 15:00:00
1296275,5099,4098,14.84,2022-01-09 03:00:00
179334,9162,9429,5.25,2022-01-02 03:00:00
687164,86,9997,45.29,2022-01-05 08:00:00
789144,3141,5890,27.56,2022-01-05 23:00:00
932521,2643,8547,163.02,2022-01-06 21:00:00
1068286,744,5913,118.77,2022-01-07 17:00:00
155821,7478,8882,558.34,2022-01-02 00:00:00
1123766,8551,9311,486.92,2022-01-08 02:00:00
384689,7004,9657,16.22,2022-01-03 10:00:00
441375,6593,6289,595.54,2022-01-03 19:00:00
134533,3788,7112,190.69,2022-01-01 21:00:00
1292092,9980,7357,3.73,2022-01-09 03:00:00
776592,965,6198,241.41,2022-01-05 21:00:00
686439,9954,2443,17.29,2022-01-05 08:00:00
441457,6108,2680,13.16,2022-01-03 19:00:00
708625,9634,7892,136.67,2022-01-05 11:00:00
315220,9063,8504,5.42,2022-01-03 00:00:00
971678,9753,5558,164.69,2022-01-07 03:00:00
552344,9693,7941,159.42,2022-01-04 11:00:00
1124396,8681,868,107.56,2022-01-08 02:00:00
1155037,9009,7066,8.35,2022-01-08 06:00:00
943653,9710,4036,133.83,2022-01-06 22:00:00
188304,575,4087,449.58,2022-01-02 05:00:00
1202817,9084,2917,5.2,2022-01-08 13:00:00
653030,35,8307,50.7,2022-01-05 03:00:00
1184354,8151,9958,7.0,2022-01-08 11:00:00
893984,9692,7783,143.27,2022-01-06 15:00:00
1012318,9785,5352,150.92,2022-01-07 09:00:00
11703,9640,974,184.66,2022-01-01 02:00:00
748639,9631,1312,137.3,2022-01-05 17:00:00
439413,8669,7886,116.26,2022-01-03 18:00:00
655744,8035,6480,12.43,2022-01-05 03:00:00
602941,8038,9848,11.58,2022-01-04 19:00:00
987402,4419,8981,470.41,2022-01-07 05:00:00
506012,5129,9650,14.44,2022-01-04 05:00:00
193695,1510,7076,591.17,2022-01-02 06:00:00
228566,5036,9998,20.89,2022-01-02 11:00:00
1000271,442,8594,522.02,2022-01-07 07:00:00
727468,4752,9538,135.77,2022-01-05 14:00:00
1253465,3135,3126,25.67,2022-01-08 21:00:00
1056982,9121,7447,6.03,2022-01-07 15:00:00
242967,5426,9179,576.23,2022-01-02 13:00:00
5201,7700,9754,110.59,2022-01-01 01:00:00
1270110,9143,9018,7.43,2022-01-09 00:00:00
240633,9789,9147,118.95,2022-01-02 13:00:00
245635,692,9572,194.0,2022-01-02 13:00:00
300333,5531,6870,482.51,2022-01-02 22:00:00
360582,2383,368,19.6,2022-01-03 07:00:00
1163291,1135,9142,33.3,2022-01-08 08:00:00
941334,8641,3111,10.18,2022-01-06 22:00:00
1085676,8354,9886,14.96,2022-01-07 20:00:00
1305133,4028,1553,22.79,2022-01-09 05:00:00
461772,9043,9761,3.49,2022-01-03 22:00:00
616993,1519,574,523.61,2022-01-04 21:00:00
98824,6081,8439,10.18,2022-01-01 15:00:00
1022527,9772,7033,176.72,2022-01-07 10:00:00
387935,9610,4019,146.39,2022-01-03 11:00:00
639125,5434,7211,445.29,2022-01-05 01:00:00
1036255,9486,9487,501.98,2022-01-07 12:00:00
856693,5657,9358,179.94,2022-01-06 09:00:00
939873,3528,5493,505.64,2022-01-06 22:00:00
24288,557,1558,411.57,2022-01-01 04:00:00
1290285,3772,7511,171.61,2022-01-09 03:00:00
220380,8748,9210,100.8,2022-01-02 10:00:00
133557,3461,9795,507.58,2022-01-01 20:00:00
1079108,4585,8932,10.64,2022-01-07 19:00:00
1097863,2527,8226,553.03,2022-01-07 22:00:00
383710,8122,1658,11.55,2022-01-03 10:00:00
963421,9728,9950,172.55,2022-01-07 01:00:00
939877,534,6262,579.53,2022-01-06 22:00:00
611349,6551,9465,587.47,2022-01-04 20:00:00
346435,8668,9476,123.31,2022-01-03 04:00:00
856732,4162,4103,12.76,2022-01-06 09:00:00
428466,7109,8636,14.37,2022-01-03 17:00:00
1135058,8100,5413,7.53,2022-01-08 03:00:00
363371,3010,9545,26.36,2022-01-03 07:00:00
1132608,598,9562,456.01,2022-01-08 03:00:00
734197,1773,9999,196.19,2022-01-05 15:00:00
652897,9572,9664,493.67,2022-01-05 03:00:00
617684,9702,9592,193.36,2022-01-04 21:00:00
527214,1791,9559,130.83,2022-01-04 08:00:00
809073,5537,8002,563.63,2022-01-06 02:00:00
553987,2090,4651,16.36,2022-01-04 12:00:00
672335,7682,9941,135.21,2022-01-05 06:00:00
469211,9755,6333,104.26,2022-01-03 23:00:00
143279,9165,4883,5.01,2022-01-01 22:00:00
493891,7193,965,11.47,2022-01-04 03:00:00
1154381,8119,6128,8.87,2022-01-08 06:00:00
878577,309,9790,2101098.25,2022-01-06 13:00:00
622091,1189,9161,31.25,2022-01-04 22:00:00
163508,8600,9905,123.47,2022-01-02 01:00:00
255111,8055,9930,8.66,2022-01-02 15:00:00
922832,7153,4621,15.09,2022-01-06 19:00:00
365145,8115,3749,15.43,2022-01-03 07:00:00
384821,3870,9587,213.64,2022-01-03 10:00:00
747993,7545,3208,525.72,2022-01-05 17:00:00
653232,1542,7440,400.89,2022-01-05 03:00:00
586140,9687,880,159.92,2022-01-04 17:00:00
610285,639,5111,113.94,2022-01-04 20:00:00
895500,7601,1871,149.33,2022-01-06 15:00:00
326979,8749,9397,113.79,2022-01-03 02:00:00
588703,5657,8580,179.94,2022-01-04 17:00:00
897838,6647,9333,194.11,2022-01-06 16:00:00
503578,2510,9244,541.65,2022-01-04 04:00:00
209837,6501,8167,454.85,2022-01-02 08:00:00
170498,8086,507,12.76,2022-01-02 02:00:00
724372,7648,9489,136.66,2022-01-05 14:00:00
1054381,5035,9739,18.54,2022-01-07 15:00:00
596156,9063,2910,4.18,2022-01-04 18:00:00
20597,493,908,406.02,2022-01-01 03:00:00
441139,7678,9971,179.13,2022-01-03 19:00:00
288286,7197,5909,12.92,2022-01-02 20:00:00
853674,9982,7602,4.13,2022-01-06 09:00:00
400583,3658,9877,125.88,2022-01-03 13:00:00
29474,1542,7440,400.89,2022-01-01 05:00:00
297023,8909,6232,305.32,2022-01-02 21:00:00
1252533,5013,6480,17.94,2022-01-08 21:00:00
885514,4303,8146,172480.68,2022-01-06 14:00:00
294574,9064,3558,6.8,2022-01-02 21:00:00
794368,4792,4206,161.72,2022-01-06 00:00:00
570464,5087,6887,19.95,2022-01-04 14:00:00
1005433,8803,7461,347.45,2022-01-07 08:00:00
373083,664,782,104.12,2022-01-03 08:00:00
648093,6794,653,190.42,2022-01-05 02:00:00
1028032,1492,3317,480.23,2022-01-07 11:00:00
245487,2985,9417,3.41,2022-01-02 13:00:00
727524,8506,5360,415.85,2022-01-05 14:00:00
1085884,9173,4603,6.04,2022-01-07 20:00:00
733823,7539,9785,517.44,2022-01-05 15:00:00
698254,3503,3337,594.95,2022-01-05 10:00:00
983935,9084,1440,3.92,2022-01-07 05:00:00
433052,9181,768,5.18,2022-01-03 17:00:00
610688,3143,9665,23.94,2022-01-04 20:00:00
76628,8718,4628,145.97,2022-01-01 12:00:00
478552,8485,7022,462.51,2022-01-04 00:00:00
269699,9080,9696,5.89,2022-01-02 17:00:00
570010,469,9961,580.21,2022-01-04 14:00:00
879024,9745,7432,184.44,2022-01-06 13:00:00
1120449,1542,7440,400.89,2022-01-08 01:00:00
444252,9789,4954,118.95,2022-01-03 19:00:00
179103,8051,1107,8.8,2022-01-02 03:00:00
484507,9994,9501,376.92,2022-01-04 01:00:00
637334,8560,8266,563.25,2022-01-05 00:00:00
1040352,9422,9201,460.1,2022-01-07 13:00:00
887279,9365,7010,2320256.25,2022-01-06 14:00:00
1126035,6015,8639,18.93,2022-01-08 02:00:00
130290,3046,9945,25.29,2022-01-01 20:00:00
606494,1439,6240,570.44,2022-01-04 20:00:00
396573,7530,5341,575.4,2022-01-03 12:00:00
715602,9013,6909,9.19,2022-01-05 12:00:00
924632,7778,9553,177.86,2022-01-06 20:00:00
4317,1459,8398,511.66,2022-01-01 00:00:00
438498,7908,9518,18.56,2022-01-03 18:00:00
1093455,8685,5789,148.38,2022-01-07 21:00:00
418282,2777,6228,133.17,2022-01-03 15:00:00
1026485,1739,9953,103.18,2022-01-07 11:00:00
133949,6027,9222,19.92,2022-01-01 20:00:00
410996,4033,7906,17.45,2022-01-03 14:00:00
322402,7490,7264,591.53,2022-01-03 01:00:00
657565,9625,9008,199.88,2022-01-05 04:00:00
836047,340,3593,4308162.0,2022-01-06 06:00:00
787108,6679,9956,136.61,2022-01-05 23:00:00
123382,9771,512,189.02,2022-01-01 19:00:00
942325,3108,8793,15.62,2022-01-06 22:00:00
247849,1287,8499,13178.62,2022-01-02 14:00:00
281910,7640,9893,116.65,2022-01-02 19:00:00
461584,2622,6706,131.25,2022-01-03 22:00:00
775104,3760,9980,166.25,2022-01-05 21:00:00
929799,9700,4374,167.86,2022-01-06 20:00:00
544386,9990,9980,209.22,2022-01-04 10:00:00
338880,5836,7263,202.02,2022-01-03 03:00:00
1076984,5052,9507,12.28,2022-01-07 18:00:00
1039059,4488,1304,597.84,2022-01-07 13:00:00
