transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud,alert_id
341798,7054,4802,10.24,2022-01-03 04:00:00,False,-1
22083,4977,9046,280.98,2022-01-01 04:00:00,False,-1
346045,778,4199,193.44,2022-01-03 04:00:00,False,-1
1219676,5710,3581,186.33,2022-01-08 16:00:00,False,-1
1249458,2541,9992,580.65,2022-01-08 20:00:00,False,-1
1252730,7590,8366,435.0,2022-01-08 21:00:00,False,-1
501628,6001,9704,10.07,2022-01-04 04:00:00,False,-1
487686,9180,2784,5.2,2022-01-04 02:00:00,False,-1
967777,9473,9267,415.3,2022-01-07 02:00:00,False,-1
1005557,5952,7000,201.88,2022-01-07 08:00:00,False,-1
208496,6458,1811,501.54,2022-01-02 08:00:00,False,-1
1103019,6668,2606,108.76,2022-01-07 22:00:00,False,-1
155372,5519,9177,461.39,2022-01-02 00:00:00,False,-1
620089,8611,6477,120.81,2022-01-04 22:00:00,False,-1
1083687,5636,1983,147.72,2022-01-07 19:00:00,False,-1
1230855,5415,6361,406.3,2022-01-08 18:00:00,False,-1
335537,9794,5637,140.58,2022-01-03 03:00:00,False,-1
691326,3767,9838,145.22,2022-01-05 09:00:00,False,-1
454992,9638,8798,179.27,2022-01-03 21:00:00,False,-1
317148,4505,3935,542.02,2022-01-03 00:00:00,False,-1
204879,7727,9354,178.11,2022-01-02 07:00:00,False,-1
800612,8702,8260,4.46,2022-01-06 01:00:00,True,118
162155,6658,3383,183.36,2022-01-02 01:00:00,False,-1
630017,9483,5460,540.75,2022-01-04 23:00:00,False,-1
638316,2102,1532,17.52,2022-01-05 01:00:00,False,-1
397033,6501,8167,454.85,2022-01-03 12:00:00,False,-1
274265,8060,9990,18.29,2022-01-02 18:00:00,True,235
514552,3633,6715,143.21,2022-01-04 06:00:00,False,-1
1112790,1741,9648,138.42,2022-01-08 00:00:00,False,-1
192220,6997,9310,11.72,2022-01-02 05:00:00,True,258
863442,7620,9930,184.27,2022-01-06 10:00:00,False,-1
654417,9603,8215,109.08,2022-01-05 03:00:00,False,-1
1147385,7431,5991,574.03,2022-01-08 05:00:00,False,-1
1059515,2779,9933,105.98,2022-01-07 16:00:00,False,-1
881177,264,5775,4531983.5,2022-01-06 13:00:00,False,-1
600495,2186,9387,33.29,2022-01-04 19:00:00,False,-1
561993,8013,5869,11.26,2022-01-04 13:00:00,False,-1
984602,9653,9639,111.58,2022-01-07 05:00:00,False,-1
419512,9768,1854,3.6,2022-01-03 15:00:00,True,178
1228129,9500,7365,11.64,2022-01-08 17:00:00,True,219
804064,2733,6554,158.61,2022-01-06 01:00:00,False,-1
563797,8454,8530,568.96,2022-01-04 13:00:00,False,-1
1078373,9995,9985,394.35,2022-01-07 19:00:00,False,-1
554416,7257,196,443746.03,2022-01-04 12:00:00,False,-1
824188,7540,8321,563.96,2022-01-06 04:00:00,False,-1
265988,1438,1654,431.91,2022-01-02 16:00:00,False,-1
665215,3131,319,26.7,2022-01-05 05:00:00,False,-1
594732,5450,3990,565.96,2022-01-04 18:00:00,False,-1
1077550,1092,8707,31.31,2022-01-07 19:00:00,False,-1
170734,8458,9003,502.01,2022-01-02 02:00:00,False,-1
260017,7795,7776,189.25,2022-01-02 16:00:00,False,-1
467947,3559,3436,450.29,2022-01-03 23:00:00,False,-1
996677,3086,8760,26.63,2022-01-07 06:00:00,False,-1
528556,6403,77,576.52,2022-01-04 08:00:00,False,-1
787735,3666,9043,180.33,2022-01-05 23:00:00,False,-1
1037518,6536,9795,549.88,2022-01-07 13:00:00,False,-1
508198,9129,3711,6.46,2022-01-04 05:00:00,False,-1
709212,8662,7835,134.97,2022-01-05 11:00:00,False,-1
370811,1418,3149,404.23,2022-01-03 08:00:00,False,-1
322621,5417,3924,539.21,2022-01-03 01:00:00,False,-1
1276796,2528,3417,484.17,2022-01-09 00:00:00,False,-1
601192,8782,4471,11.3,2022-01-04 19:00:00,True,324
978,5548,2548,432.83,2022-01-01 00:00:00,False,-1
840987,9918,8254,262.54,2022-01-06 07:00:00,False,-1
1135551,6214,7940,21474836.47,2022-01-08 03:00:00,False,-1
65977,4814,9843,4.28,2022-01-01 10:00:00,True,39
938343,7556,8244,582.04,2022-01-06 22:00:00,False,-1
156112,4662,5460,175.24,2022-01-02 00:00:00,False,-1
43895,9167,6968,9.46,2022-01-01 07:00:00,False,-1
736006,1165,1830,39.74,2022-01-05 15:00:00,False,-1
231686,2070,9056,30.32,2022-01-02 11:00:00,False,-1
603966,8787,1130,2.95,2022-01-04 19:00:00,True,31
839568,8420,6152,429.08,2022-01-06 07:00:00,False,-1
1296573,6647,5561,194.11,2022-01-09 04:00:00,False,-1
520456,9590,9982,513.03,2022-01-04 07:00:00,False,-1
754209,4920,9784,389.26,2022-01-05 18:00:00,False,-1
1098042,8766,6603,2.68,2022-01-07 22:00:00,True,159
255273,3615,9954,194.19,2022-01-02 15:00:00,False,-1
495490,3130,9643,24.79,2022-01-04 03:00:00,False,-1
97266,4098,6550,17.06,2022-01-01 15:00:00,False,-1
490441,8140,9900,12.4,2022-01-04 02:00:00,False,-1
703608,8115,8190,10.51,2022-01-05 10:00:00,False,-1
525113,3137,8677,20.83,2022-01-04 07:00:00,False,-1
618774,2797,8470,186.78,2022-01-04 22:00:00,False,-1
118978,8665,4661,153.49,2022-01-01 18:00:00,False,-1
48702,9765,4464,17.04,2022-01-01 08:00:00,True,323
1097404,7768,9987,133.19,2022-01-07 22:00:00,False,-1
1054791,6051,6530,13.35,2022-01-07 15:00:00,False,-1
1139667,3158,6269,18.14,2022-01-08 04:00:00,False,-1
487927,9093,4062,9.35,2022-01-04 02:00:00,False,-1
5279,652,3376,162.11,2022-01-01 01:00:00,False,-1
670058,3581,7495,458.94,2022-01-05 05:00:00,False,-1
1284713,5707,5739,164.17,2022-01-09 02:00:00,False,-1
407956,5463,7099,497.41,2022-01-03 14:00:00,False,-1
1061809,1661,8078,164.57,2022-01-07 16:00:00,False,-1
742770,5357,9886,1124679.0,2022-01-05 16:00:00,False,-1
948960,4731,3422,10.43,2022-01-06 23:00:00,True,298
525890,5127,8836,11.82,2022-01-04 08:00:00,False,-1
1012299,9785,8076,150.92,2022-01-07 09:00:00,False,-1
509163,544,6720,404.1,2022-01-04 05:00:00,False,-1
289553,5454,7264,451.89,2022-01-02 20:00:00,False,-1
316622,9767,7541,127.0,2022-01-03 00:00:00,False,-1
888598,1487,8259,576.09,2022-01-06 14:00:00,False,-1
1116943,1595,3504,449.69,2022-01-08 01:00:00,False,-1
1280639,2761,7410,143.72,2022-01-09 01:00:00,False,-1
26899,7529,4617,464.89,2022-01-01 04:00:00,False,-1
285228,2692,8067,165.97,2022-01-02 19:00:00,False,-1
645912,2477,5483,536.71,2022-01-05 02:00:00,False,-1
1311868,1790,8520,181.92,2022-01-09 06:00:00,False,-1
739073,1953,5024,361.54,2022-01-05 16:00:00,False,-1
526879,9658,9850,168.52,2022-01-04 08:00:00,False,-1
1251191,8762,8725,137.88,2022-01-08 21:00:00,False,-1
1133116,4040,9247,24.95,2022-01-08 03:00:00,False,-1
323304,9788,9529,158.57,2022-01-03 01:00:00,False,-1
612539,8135,9994,10.02,2022-01-04 21:00:00,False,-1
342520,3479,3869,584.63,2022-01-03 04:00:00,False,-1
366179,9100,8824,6.98,2022-01-03 07:00:00,False,-1
311422,4536,2698,414.79,2022-01-02 23:00:00,False,-1
878211,2796,6116,187.5,2022-01-06 13:00:00,False,-1
575483,9150,9855,8.34,2022-01-04 15:00:00,False,-1
860053,4752,9538,135.77,2022-01-06 10:00:00,False,-1
432331,7501,6196,531.72,2022-01-03 17:00:00,False,-1
359456,3543,7909,438.64,2022-01-03 06:00:00,False,-1
829513,8518,7431,450.55,2022-01-06 05:00:00,False,-1
1138160,3198,9580,19.42,2022-01-08 04:00:00,False,-1
84137,9718,8074,122.94,2022-01-01 13:00:00,False,-1
349942,2729,9870,171.41,2022-01-03 05:00:00,False,-1
756600,5632,6574,110.31,2022-01-05 18:00:00,False,-1
316558,1093,9412,26.94,2022-01-03 00:00:00,False,-1
1298589,4794,9469,141.07,2022-01-09 04:00:00,False,-1
162803,4492,7274,513.54,2022-01-02 01:00:00,False,-1
387287,6284,9573,15.32,2022-01-03 11:00:00,True,382
1162136,305,8987,10251753.0,2022-01-08 07:00:00,False,-1
84024,2484,1107,432.48,2022-01-01 13:00:00,False,-1
866982,9530,7300,487.54,2022-01-06 11:00:00,False,-1
148289,1258,2643,14.52,2022-01-01 23:00:00,True,351
471732,7462,8511,14.17,2022-01-03 23:00:00,True,278
676089,9783,9920,171.58,2022-01-05 06:00:00,False,-1
182205,410,4305,481.6,2022-01-02 04:00:00,False,-1
412355,8796,8916,115.01,2022-01-03 14:00:00,False,-1
319721,7452,6939,443.19,2022-01-03 00:00:00,False,-1
452672,4939,9630,378.54,2022-01-03 21:00:00,False,-1
900532,6736,5985,4.02,2022-01-06 16:00:00,True,76
1162217,9663,9909,122.91,2022-01-08 07:00:00,False,-1
1268834,4042,7401,23.02,2022-01-08 23:00:00,False,-1
360723,4017,9650,24.33,2022-01-03 07:00:00,False,-1
1168660,8633,8495,173.22,2022-01-08 08:00:00,False,-1
625938,8433,7440,514.66,2022-01-04 23:00:00,False,-1
963663,2473,2711,420.2,2022-01-07 02:00:00,False,-1
798326,6450,9278,578.55,2022-01-06 01:00:00,False,-1
583405,3492,1775,423.83,2022-01-04 16:00:00,False,-1
973424,7402,9972,474.77,2022-01-07 03:00:00,False,-1
194504,5444,1501,469.1,2022-01-02 06:00:00,False,-1
988232,7120,7070,15.71,2022-01-07 05:00:00,False,-1
710880,2509,7411,598.39,2022-01-05 12:00:00,False,-1
312005,5325,3415,15718.52,2022-01-02 23:00:00,False,-1
1266761,3762,5621,182.11,2022-01-08 23:00:00,False,-1
548094,7689,5665,168.64,2022-01-04 11:00:00,False,-1
606023,6673,9698,4.73,2022-01-04 20:00:00,True,34
520527,8695,6124,145.05,2022-01-04 07:00:00,False,-1
353931,7001,9174,16.3,2022-01-03 05:00:00,False,-1
1197463,5222,4778,21474836.47,2022-01-08 13:00:00,False,-1
664555,1542,7440,400.89,2022-01-05 05:00:00,False,-1
610433,7011,9791,16.06,2022-01-04 20:00:00,False,-1
294936,6699,9388,198.5,2022-01-02 21:00:00,False,-1
778147,4065,7648,15.65,2022-01-05 22:00:00,False,-1
153294,1594,3937,446.7,2022-01-01 23:00:00,False,-1
346331,1553,4806,435.42,2022-01-03 04:00:00,False,-1
59356,8713,1616,3.18,2022-01-01 09:00:00,True,100
475516,3603,8373,182.14,2022-01-04 00:00:00,False,-1
51070,4935,9476,283.89,2022-01-01 08:00:00,False,-1
413998,9143,8260,7.43,2022-01-03 15:00:00,False,-1
624821,6051,1061,13.35,2022-01-04 23:00:00,False,-1
337498,7785,8490,166.61,2022-01-03 03:00:00,False,-1
276524,2243,8804,12.48,2022-01-02 18:00:00,True,214
1283450,7606,4863,130.41,2022-01-09 01:00:00,False,-1
952963,7193,3450,11.47,2022-01-07 00:00:00,False,-1
1024587,5569,7818,472.66,2022-01-07 11:00:00,False,-1
899641,9668,8300,103.16,2022-01-06 16:00:00,False,-1
649329,2590,6399,511.52,2022-01-05 02:00:00,False,-1
726796,6694,9105,185.0,2022-01-05 14:00:00,False,-1
919235,4447,8107,4.01,2022-01-06 19:00:00,True,116
246816,9628,9284,111.52,2022-01-02 14:00:00,False,-1
240626,4661,8375,131.53,2022-01-02 13:00:00,False,-1
813842,9064,3558,6.8,2022-01-06 03:00:00,False,-1
663876,9194,9900,7.41,2022-01-05 04:00:00,False,-1
1046890,4023,5269,22.8,2022-01-07 14:00:00,False,-1
267505,4761,9849,146.39,2022-01-02 17:00:00,False,-1
730958,4756,9001,196.74,2022-01-05 15:00:00,False,-1
1049620,7744,4159,142.86,2022-01-07 14:00:00,False,-1
855065,4145,5459,18.73,2022-01-06 09:00:00,False,-1
760533,8626,626,181.66,2022-01-05 19:00:00,False,-1
248590,1421,9660,3.78,2022-01-02 14:00:00,True,73
529866,658,9970,106.65,2022-01-04 08:00:00,False,-1
756189,8777,1984,158.17,2022-01-05 18:00:00,False,-1
1092839,5653,9856,160.08,2022-01-07 21:00:00,False,-1
49894,8790,9996,136.02,2022-01-01 08:00:00,False,-1
121554,6232,6322,4645.01,2022-01-01 19:00:00,False,-1
933983,1773,2842,196.19,2022-01-06 21:00:00,False,-1
1215608,4431,2644,491.89,2022-01-08 15:00:00,False,-1
260440,9482,9169,400.67,2022-01-02 16:00:00,False,-1
281932,5712,9252,195.75,2022-01-02 19:00:00,False,-1
19375,9745,2559,184.44,2022-01-01 03:00:00,False,-1
995198,3383,4886,1369533.0,2022-01-07 06:00:00,False,-1
1290443,2185,9911,25.43,2022-01-09 03:00:00,False,-1
680397,8005,8762,11.91,2022-01-05 07:00:00,False,-1
867387,6707,9595,187.53,2022-01-06 11:00:00,False,-1
1210055,9711,3613,187.85,2022-01-08 14:00:00,False,-1
244617,9717,9807,183.36,2022-01-02 13:00:00,False,-1
1178382,6562,6928,465.76,2022-01-08 10:00:00,False,-1
4364,4520,9457,571.48,2022-01-01 00:00:00,False,-1
259001,9753,9973,3.68,2022-01-02 15:00:00,True,24
1289740,1293,8830,21474836.47,2022-01-09 02:00:00,False,-1
64980,6414,2888,460.83,2022-01-01 10:00:00,False,-1
958116,8446,6791,488.14,2022-01-07 01:00:00,False,-1
978598,9709,1653,176.14,2022-01-07 04:00:00,False,-1
1259027,5948,9234,225.88,2022-01-08 22:00:00,False,-1
120992,2510,9244,541.65,2022-01-01 19:00:00,False,-1
591580,8147,161,13.31,2022-01-04 18:00:00,False,-1
1025583,9181,9183,4.74,2022-01-07 11:00:00,True,64
1129401,489,9354,546.85,2022-01-08 02:00:00,False,-1
923320,3443,9976,414.17,2022-01-06 19:00:00,False,-1
928184,9872,8330,364.88,2022-01-06 20:00:00,False,-1
1033187,9696,5465,118.33,2022-01-07 12:00:00,False,-1
1277391,3426,9111,498.51,2022-01-09 01:00:00,False,-1
1001656,3129,2811,19.39,2022-01-07 07:00:00,False,-1
9317,476,2081,577.75,2022-01-01 01:00:00,False,-1
471428,1601,6050,140.49,2022-01-03 23:00:00,False,-1
1190377,7653,6352,104.13,2022-01-08 12:00:00,False,-1
478588,8787,3368,150.75,2022-01-04 00:00:00,False,-1
533156,7531,9893,482.95,2022-01-04 09:00:00,False,-1
106631,1728,3471,147.94,2022-01-01 16:00:00,False,-1
736295,9671,8745,192.36,2022-01-05 15:00:00,False,-1
355704,9125,6747,9.06,2022-01-03 06:00:00,False,-1
849123,1758,9946,141.77,2022-01-06 08:00:00,False,-1
868089,9876,6237,19.18,2022-01-06 11:00:00,True,224
142044,5484,5472,564.3,2022-01-01 22:00:00,False,-1
134387,3580,8585,547.84,2022-01-01 21:00:00,False,-1
565168,9004,9846,7.32,2022-01-04 14:00:00,False,-1
206418,5439,2623,518.54,2022-01-02 07:00:00,False,-1
719896,8096,3294,8.31,2022-01-05 13:00:00,False,-1
229664,7673,9612,138.14,2022-01-02 11:00:00,False,-1
141851,5546,5441,584.23,2022-01-01 22:00:00,False,-1
527939,4241,7633,3.33,2022-01-04 08:00:00,True,83
87224,9999,7095,11.85,2022-01-01 13:00:00,True,260
208903,9690,1439,163.19,2022-01-02 08:00:00,False,-1
366861,5423,6284,418.2,2022-01-03 08:00:00,False,-1
1164234,9081,9608,6.42,2022-01-08 08:00:00,False,-1
1245997,4123,9342,24.17,2022-01-08 20:00:00,False,-1
401616,6623,9967,144.19,2022-01-03 13:00:00,False,-1
782989,7713,3727,130.02,2022-01-05 22:00:00,False,-1
1025136,7831,3505,308.85,2022-01-07 11:00:00,False,-1
989480,9994,9987,376.92,2022-01-07 05:00:00,False,-1
9042,9183,8082,6.93,2022-01-01 01:00:00,False,-1
34083,9764,9666,195.19,2022-01-01 05:00:00,False,-1
1025956,3790,9521,123.65,2022-01-07 11:00:00,False,-1
351086,8673,908,125.75,2022-01-03 05:00:00,False,-1
907344,2179,8985,28.05,2022-01-06 17:00:00,False,-1
663521,4767,9767,170.36,2022-01-05 04:00:00,False,-1
369009,4251,9452,60845.12,2022-01-03 08:00:00,False,-1
1123277,556,862,589.78,2022-01-08 02:00:00,False,-1
816599,5095,3218,12.9,2022-01-06 03:00:00,False,-1
1178624,9670,4830,142.78,2022-01-08 10:00:00,False,-1
66018,7147,2064,10.02,2022-01-01 10:00:00,False,-1
692778,6765,3389,160.96,2022-01-05 09:00:00,False,-1
1298259,9703,5092,125.29,2022-01-09 04:00:00,False,-1
690873,8083,9246,11.44,2022-01-05 08:00:00,False,-1
1128098,8584,7078,503.22,2022-01-08 02:00:00,False,-1
1157698,8660,1450,125.38,2022-01-08 07:00:00,False,-1
1322206,3752,6103,155.38,2022-01-09 07:00:00,False,-1
663352,4500,7540,446.33,2022-01-05 04:00:00,False,-1
1174481,3406,8695,513.89,2022-01-08 09:00:00,False,-1
997913,8551,9311,486.92,2022-01-07 07:00:00,False,-1
913382,2743,8139,16.71,2022-01-06 18:00:00,True,220
728619,8690,6855,138.89,2022-01-05 14:00:00,False,-1
77727,9076,4491,7.19,2022-01-01 12:00:00,False,-1
68681,850,8319,4.02,2022-01-01 11:00:00,True,166
682350,8761,8748,103.8,2022-01-05 07:00:00,False,-1
746652,8093,4513,13.39,2022-01-05 17:00:00,False,-1
361469,8018,5825,8.32,2022-01-03 07:00:00,False,-1
247858,3525,7583,422.76,2022-01-02 14:00:00,False,-1
305122,9620,8774,14.22,2022-01-02 22:00:00,True,389
904562,9708,8276,161.83,2022-01-06 17:00:00,False,-1
605964,8166,4510,7.57,2022-01-04 20:00:00,False,-1
1219082,8454,8530,568.96,2022-01-08 16:00:00,False,-1
528625,8574,4592,478.51,2022-01-04 08:00:00,False,-1
691192,1919,2933,325.38,2022-01-05 09:00:00,False,-1
422717,6604,7154,163.8,2022-01-03 16:00:00,False,-1
958786,7428,6020,537.92,2022-01-07 01:00:00,False,-1
33162,8490,6274,420.38,2022-01-01 05:00:00,False,-1
959227,7646,2423,109.3,2022-01-07 01:00:00,False,-1
824109,6726,7752,151.53,2022-01-06 04:00:00,False,-1
763592,8594,8883,513.0,2022-01-05 19:00:00,False,-1
866276,1701,8975,141.92,2022-01-06 11:00:00,False,-1
812331,8461,9623,13.5,2022-01-06 03:00:00,True,289
263491,5714,4433,195.27,2022-01-02 16:00:00,False,-1
740852,2763,8049,128.94,2022-01-05 16:00:00,False,-1
473440,2445,9356,598.94,2022-01-04 00:00:00,False,-1
751594,8273,6839,495463.62,2022-01-05 18:00:00,False,-1
361873,4125,3773,14.21,2022-01-03 07:00:00,False,-1
546612,9814,7561,248.1,2022-01-04 11:00:00,False,-1
703904,9734,7755,151.13,2022-01-05 10:00:00,False,-1
1015272,8675,9565,19.12,2022-01-07 09:00:00,True,283
522379,9722,2262,148.63,2022-01-04 07:00:00,False,-1
710127,5451,8024,490.79,2022-01-05 11:00:00,False,-1
9904,7721,9924,133.82,2022-01-01 01:00:00,False,-1
583971,6424,9672,586.13,2022-01-04 16:00:00,False,-1
160907,3618,9990,198.03,2022-01-02 01:00:00,False,-1
294259,6731,8504,105.93,2022-01-02 21:00:00,False,-1
1201797,694,8934,104.98,2022-01-08 13:00:00,False,-1
1113004,5566,8833,13.09,2022-01-08 00:00:00,True,217
75517,5160,5690,17.59,2022-01-01 12:00:00,False,-1
869929,5646,6899,185.99,2022-01-06 11:00:00,False,-1
241733,5480,4030,416.85,2022-01-02 13:00:00,False,-1
1160704,9974,5729,15.86,2022-01-08 07:00:00,True,243
366607,6795,1083,129.58,2022-01-03 08:00:00,False,-1
194321,1443,3935,413.7,2022-01-02 06:00:00,False,-1
347607,8178,6203,7.92,2022-01-03 05:00:00,False,-1
1041329,6068,2066,17.12,2022-01-07 13:00:00,False,-1
1274558,5161,9337,18.61,2022-01-09 00:00:00,False,-1
668912,1700,6067,101.52,2022-01-05 05:00:00,False,-1
501093,771,8767,4.34,2022-01-04 04:00:00,True,154
288816,4491,8365,513.59,2022-01-02 20:00:00,False,-1
627507,6423,9982,465.41,2022-01-04 23:00:00,False,-1
449477,8696,4668,171.83,2022-01-03 20:00:00,False,-1
797460,4784,8341,164.77,2022-01-06 01:00:00,False,-1
725843,8135,9967,10.02,2022-01-05 14:00:00,False,-1
227313,8121,2677,11.89,2022-01-02 11:00:00,False,-1
1212321,2006,7919,26.86,2022-01-08 15:00:00,False,-1
851786,3519,7076,444.85,2022-01-06 09:00:00,False,-1
1303954,1678,2844,139.41,2022-01-09 05:00:00,False,-1
195130,9749,9562,127.41,2022-01-02 06:00:00,False,-1
920091,6027,9414,19.92,2022-01-06 19:00:00,False,-1
1281718,7161,9260,11.83,2022-01-09 01:00:00,False,-1
847515,528,9655,3.65,2022-01-06 08:00:00,True,157
1214567,7548,6362,459.92,2022-01-08 15:00:00,False,-1
734112,3681,4509,194.78,2022-01-05 15:00:00,False,-1
992180,8458,9003,502.01,2022-01-07 06:00:00,False,-1
326169,2052,8808,28.1,2022-01-03 01:00:00,False,-1
1125541,3602,8680,148.21,2022-01-08 02:00:00,False,-1
918055,77,6403,62.55,2022-01-06 19:00:00,False,-1
867930,8981,3112,4.54,2022-01-06 11:00:00,True,26
819388,2567,9366,403.1,2022-01-06 04:00:00,False,-1
773124,9145,9927,8.23,2022-01-05 21:00:00,False,-1
92331,494,7645,583.85,2022-01-01 14:00:00,False,-1
310061,9951,9412,12.25,2022-01-02 23:00:00,True,248
388722,2604,5120,152.67,2022-01-03 11:00:00,False,-1
593370,9749,3679,127.41,2022-01-04 18:00:00,False,-1
1082244,6484,4361,531.71,2022-01-07 19:00:00,False,-1
474128,5605,928,152.63,2022-01-04 00:00:00,False,-1
1117469,3634,5585,114.91,2022-01-08 01:00:00,False,-1
346182,6469,5591,453.7,2022-01-03 04:00:00,False,-1
170617,7050,5455,11.88,2022-01-02 02:00:00,False,-1
885387,8120,7748,9.07,2022-01-06 14:00:00,False,-1
543067,9665,8592,151.64,2022-01-04 10:00:00,False,-1
458295,5130,6604,18.28,2022-01-03 21:00:00,False,-1
183988,9646,6057,17.59,2022-01-02 04:00:00,True,326
550267,8059,8963,11.62,2022-01-04 11:00:00,False,-1
635071,9623,318,154.91,2022-01-05 00:00:00,False,-1
1199076,5730,6016,108.8,2022-01-08 13:00:00,False,-1
190782,9752,6686,115.98,2022-01-02 05:00:00,False,-1
146403,6788,9871,117.02,2022-01-01 22:00:00,False,-1
395160,1367,5127,10.92,2022-01-03 12:00:00,True,352
449921,9651,4996,134.69,2022-01-03 20:00:00,False,-1
577166,153,9984,3.06,2022-01-04 15:00:00,True,152
541076,5548,4474,3.24,2022-01-04 10:00:00,True,112
1194989,9961,4575,323.67,2022-01-08 12:00:00,False,-1
15959,8784,9487,135.19,2022-01-01 03:00:00,False,-1
687318,4723,7963,181.35,2022-01-05 08:00:00,False,-1
186468,2510,9244,541.65,2022-01-02 04:00:00,False,-1
1026691,1453,6135,572.8,2022-01-07 11:00:00,False,-1
884263,2120,6817,22.19,2022-01-06 13:00:00,False,-1
1249448,6681,3885,140.22,2022-01-08 20:00:00,False,-1
1058736,5183,6614,16.61,2022-01-07 16:00:00,False,-1
358655,9629,1928,135.11,2022-01-03 06:00:00,False,-1
548153,6005,5850,15.65,2022-01-04 11:00:00,False,-1
577639,722,8196,116.29,2022-01-04 15:00:00,False,-1
995318,4577,9333,416.22,2022-01-07 06:00:00,False,-1
497186,2480,7594,452.01,2022-01-04 03:00:00,False,-1
643525,5544,6289,466.14,2022-01-05 01:00:00,False,-1
104491,5631,2434,107.91,2022-01-01 16:00:00,False,-1
578913,9736,8976,141.24,2022-01-04 16:00:00,False,-1
352858,9112,9788,9.26,2022-01-03 05:00:00,False,-1
958738,9411,8297,534.29,2022-01-07 01:00:00,False,-1
580431,4577,9333,416.22,2022-01-04 16:00:00,False,-1
1192426,9471,9344,485.16,2022-01-08 12:00:00,False,-1
538109,9794,9994,140.58,2022-01-04 09:00:00,False,-1
792131,7783,7128,183.46,2022-01-06 00:00:00,False,-1
418750,5636,4513,147.72,2022-01-03 15:00:00,False,-1
1232600,5684,8486,113.19,2022-01-08 18:00:00,False,-1
121997,2105,6905,16.83,2022-01-01 19:00:00,False,-1
944953,3827,8809,234.8,2022-01-06 23:00:00,False,-1
1178406,4511,8333,522.64,2022-01-08 10:00:00,False,-1
966648,9734,6788,151.13,2022-01-07 02:00:00,False,-1
1229055,2434,6861,456.57,2022-01-08 17:00:00,False,-1
487524,5740,8287,137.33,2022-01-04 02:00:00,False,-1
105576,6768,6579,199.49,2022-01-01 16:00:00,False,-1
213236,2333,9422,13.56,2022-01-02 08:00:00,True,329
93447,8177,6845,13.79,2022-01-01 14:00:00,False,-1
162732,2256,9887,9489.06,2022-01-02 01:00:00,False,-1
599004,5730,1517,108.8,2022-01-04 19:00:00,False,-1
58443,9638,8012,179.27,2022-01-01 09:00:00,False,-1
1184715,7003,9494,16.42,2022-01-08 11:00:00,False,-1
282260,8129,1345,7.17,2022-01-02 19:00:00,False,-1
283878,4747,3612,184.77,2022-01-02 19:00:00,False,-1
1279725,4082,7222,18.54,2022-01-09 01:00:00,False,-1
520066,1629,3849,14.09,2022-01-04 07:00:00,True,227
733559,3475,7365,476.05,2022-01-05 15:00:00,False,-1
373870,1001,9202,19.6,2022-01-03 09:00:00,True,379
77279,7740,8035,167.05,2022-01-01 12:00:00,False,-1
691829,705,8411,151.21,2022-01-05 09:00:00,False,-1
329624,7693,3365,143.77,2022-01-03 02:00:00,False,-1
400205,133,2595,47.52,2022-01-03 13:00:00,False,-1
617789,8316,6794,4.74,2022-01-04 21:00:00,True,17
1171406,5596,8612,524.21,2022-01-08 09:00:00,False,-1
333289,4167,2554,11.71,2022-01-03 02:00:00,False,-1
1255427,614,3112,179.22,2022-01-08 21:00:00,False,-1
289872,9926,951,14.22,2022-01-02 20:00:00,True,389
426133,8714,3015,137.05,2022-01-03 16:00:00,False,-1
936684,9459,6274,529.4,2022-01-06 21:00:00,False,-1
871144,2047,1331,18.53,2022-01-06 11:00:00,False,-1
689867,4961,8003,308.33,2022-01-05 08:00:00,False,-1
606982,1599,3109,544.67,2022-01-04 20:00:00,False,-1
1233291,121,5456,46.37,2022-01-08 18:00:00,False,-1
375458,5174,3779,21.97,2022-01-03 09:00:00,False,-1
566036,2563,6179,426.54,2022-01-04 14:00:00,False,-1
758209,8087,3244,13.82,2022-01-05 19:00:00,False,-1
540935,7575,55,585.63,2022-01-04 10:00:00,False,-1
539127,8446,6791,488.14,2022-01-04 10:00:00,False,-1
1228868,6746,9932,139.75,2022-01-08 17:00:00,False,-1
623317,9772,9994,176.72,2022-01-04 22:00:00,False,-1
778816,7494,5985,13.1,2022-01-05 22:00:00,True,279
878083,7434,6938,437.58,2022-01-06 13:00:00,False,-1
935638,1642,2888,161.77,2022-01-06 21:00:00,False,-1
938721,2631,5985,3.82,2022-01-06 22:00:00,True,76
1295167,7459,9069,530.96,2022-01-09 03:00:00,False,-1
412296,2487,5840,3.16,2022-01-03 14:00:00,True,40
334509,2047,6305,18.53,2022-01-03 03:00:00,False,-1
755933,2085,3850,32.59,2022-01-05 18:00:00,False,-1
506907,6039,6832,14.41,2022-01-04 05:00:00,False,-1
831858,6454,2081,442.54,2022-01-06 06:00:00,False,-1
612143,3576,496,435.89,2022-01-04 21:00:00,False,-1
67614,1456,9532,511.73,2022-01-01 11:00:00,False,-1
411055,2656,8737,128.33,2022-01-03 14:00:00,False,-1
1107387,6685,8881,3.63,2022-01-07 23:00:00,True,125
557877,5107,4490,18.88,2022-01-04 12:00:00,False,-1
675765,1497,8454,583.16,2022-01-05 06:00:00,False,-1
36103,7193,2756,11.47,2022-01-01 06:00:00,False,-1
1246228,7681,2170,121.2,2022-01-08 20:00:00,False,-1
